device id,gender,age,latitude,longitude
-3402213784738053783,M,M32-38,30.91,121.91
-3400281708623727206,M,M39+,30.0,120.57
-3398786563816067750,M,M32-38,30.04,112.4
-3397689253257616759,M,M32-38,22.5,113.53
-3394153111739504604,M,M23-26,34.37,113.96
-3391458027871078084,M,M32-38,22.94,113.36
-3389904431599467784,M,M32-38,23.99,111.6
-3389605147156464826,M,M39+,41.6,120.44
-3388525784534118855,M,M32-38,30.19,120.17
-3387379872775055447,M,M23-26,23.05,113.06
-3387327590617323684,M,M32-38,22.67,114.0
-3385569883290555652,M,M32-38,22.64,114.02
-3381344429411380191,M,M32-38,30.82,104.19
-3380897179257387786,M,M22-,30.1,121.49
-3376966615017152613,M,M29-31,34.83,113.67
-3374913498840351139,M,M32-38,39.99,116.32
-3374885435899581953,M,M32-38,31.34,120.99
-3374882087563508099,M,M32-38,32.09,112.12
-3374683623677581089,M,M32-38,22.95,113.99
-3372153098310901495,M,M23-26,39.85,116.37
-3371579019751320743,M,M29-31,26.72,117.47
-3370829242814227735,M,M39+,37.76,112.64
-3369221370059764294,M,M23-26,28.23,114.82
-3368949942423479079,M,M32-38,23.01,114.7
-3367724035312196382,M,M39+,34.24,108.87
-3367198575012083450,M,M27-28,45.61,84.93
-3365155781191064067,F,F23-,30.06,121.85
-3353214394560269969,M,M39+,28.19,112.97
-3352316486663452690,M,M32-38,30.62,104.17
-3351044937394558164,M,M32-38,32.1,118.76
-3348764811107447662,M,M27-28,31.35,120.95
-3348672961789167113,F,F23-,22.69,113.51
-3347442782110079230,M,M32-38,32.28,121.24
-3346504496401038644,F,F33-42,28.52,112.14
-3344111093752454899,F,F23-,39.62,116.4
-3335985762822209667,M,M32-38,37.98,114.47
-3334468769481113574,M,M32-38,38.88,115.5
-3330333293031612628,M,M32-38,29.87,121.48
-3329858335356620940,M,M32-38,31.26,120.53
-3329838929862139732,F,F23-,40.07,116.79
-3326332903334958489,F,F23-,36.17,120.43
-3325356308466169103,M,M32-38,24.92,109.98
-3323970956660585289,M,M23-26,28.13,115.19
-3320279412942013133,M,M32-38,35.19,109.93
-3318595701779266613,M,M29-31,39.9,116.56
-3318331575222026037,M,M39+,35.87,117.68
-3315534254845861182,M,M32-38,31.27,121.53
-3315486580351574251,M,M23-26,22.57,113.91
-3315161900051532486,M,M22-,29.89,121.48
-3314731383022917928,M,M27-28,30.22,120.03
-3313981513392751194,M,M32-38,29.79,106.64
-3313967603707896230,M,M39+,23.11,113.8
-3312941463597961563,F,F23-,34.79,115.28
-3308939947956590180,M,M39+,36.14,114.14
-3307910114833004447,M,M29-31,39.69,117.31
-3303587962750710545,M,M29-31,31.11,104.24
-3303474638245340261,M,M32-38,39.0,117.22
-3303294371089934671,M,M22-,38.03,114.45
-3302996623845808578,M,M32-38,23.16,113.23
-3301705696964008487,F,F33-42,24.92,118.58
-3301017856200038678,M,M23-26,41.56,113.58
-3298938585209425213,M,M23-26,35.52,104.51
-3297613747222240363,F,F23-,31.65,120.93
-3293430962013612634,M,M32-38,22.66,114.06
-3290545631569685020,M,M32-38,36.69,117.07
-3290424307039992923,F,F33-42,30.27,120.09
-3289013994877426045,M,M39+,31.62,120.32
-3287819583289420946,M,M29-31,34.57,117.72
-3286005492684000811,F,F23-,40.11,94.6
-3285134705709171183,M,M27-28,22.81,113.81
-3282480395441346852,M,M23-26,30.35,120.23
-3281437433655826648,M,M32-38,37.86,113.58
-3278440798204838727,M,M32-38,30.06,122.28
-3277121716475916358,M,M27-28,33.36,120.24
-3275671046160415194,F,F23-,31.79,119.93
-3271942948432756010,M,M32-38,22.73,113.9
-3271144340861065296,M,M29-31,29.38,113.09
-3269926321565159091,M,M32-38,39.89,116.38
-3267190750646301631,M,M29-31,30.0,104.0
-3266757439437600331,F,F29-32,41.79,123.45
-3264976628506036385,F,F23-,26.92,100.2
-3264499652692492784,M,M32-38,39.77,116.56
-3263112807911278627,M,M29-31,30.0,104.0
-3259740179911016439,F,F43+,26.04,119.29
-3258671681889071190,M,M27-28,24.1,115.27
-3257448857038929402,F,F24-26,29.49,121.67
-3256346525144458566,F,F23-,29.05,106.64
-3251412785674519448,M,M39+,30.25,120.17
-3250548614212794117,M,M32-38,25.87,114.95
-3248247230256494374,F,F23-,24.75,118.04
-3247236803105210868,F,F43+,22.28,113.52
-3245603008078108411,F,F33-42,41.07,122.82
-3242274021982629880,M,M32-38,42.08,121.78
-3240744712816778360,M,M32-38,40.65,109.95
-3239479989003635380,M,M32-38,49.21,119.76
-3238880589937211345,M,M23-26,23.17,113.15
-3238637140671131042,M,M32-38,25.43,118.99
-3237026833207030745,F,F23-,31.15,121.35
-3234116477776802698,M,M23-26,32.14,118.75
-3233077814396192358,M,M32-38,29.79,106.5
-3232856164986235156,M,M39+,36.67,116.94
-3232157326727239700,F,F29-32,30.83,111.78
-3231638783923507416,M,M32-38,31.57,120.08
-3231525981889600886,M,M39+,26.6,106.71
-3230567043058251011,F,F29-32,41.84,123.44
-3227288379325915241,M,M39+,22.73,113.9
-3226587119532232016,M,M32-38,24.9,118.64
-3225063637973758517,M,M23-26,38.08,114.56
-3222562983713527891,F,F24-26,24.32,109.41
-3221755863906635682,M,M32-38,25.43,119.0
-3220728218866147698,M,M29-31,34.29,108.98
-3219773943540611600,F,F29-32,37.6,112.26
-3219582051346134853,M,M32-38,25.85,116.35
-3218361867368119362,M,M32-38,36.9,103.69
-3217416382038982098,F,F29-32,36.62,116.95
-3214635607065948833,M,M32-38,44.57,129.62
-3212430266776717041,M,M32-38,18.8,110.39
-3204873506967126173,F,F29-32,37.2,112.18
-3202209936648312354,F,F43+,30.06,118.57
-3201786639751422538,M,M39+,39.99,116.37
-3198908601444872048,M,M27-28,45.79,126.7
-3198479403348860471,M,M29-31,30.83,108.39
-3195454825067588799,M,M23-26,31.25,121.44
-3193840736034041315,F,F33-42,30.2,120.17
-3190679522032368888,M,M39+,30.67,104.1
-3190045112021327276,M,M32-38,31.13,121.38
-3188738386109653415,M,M22-,43.91,125.39
-3188518073791728146,M,M32-38,45.73,126.69
-3186574619402967278,M,M32-38,44.6,129.66
-3185897402979403646,M,M27-28,36.77,121.18
-3185656399183746104,M,M32-38,33.28,113.52
-3184462246798874051,M,M39+,31.86,120.08
-3181180763120252277,F,F24-26,42.27,118.94
-3178958522047733033,M,M32-38,32.64,119.46
-3178651237819561926,M,M32-38,22.65,113.9
-3174802636319946153,M,M32-38,31.11,121.48
-3174177877089716206,M,M39+,21.66,110.93
-3173079360640410258,F,F23-,31.33,119.92
-3172743863985713715,F,F24-26,31.11,121.23
-3171738913571135817,M,M32-38,30.86,106.19
-3170307211161491632,F,F29-32,31.72,120.06
-3169869399995035592,M,M39+,36.86,116.69
-3169179335620119744,M,M39+,23.17,113.24
-3158861232250568149,M,M39+,29.29,121.41
-3158048892816801364,F,F33-42,50.59,123.71
-3156451414589207093,M,M27-28,27.16,115.0
-3154328878531285709,F,F29-32,30.3,120.21
-3153886261744606005,M,M32-38,34.69,112.43
-3152804970548789133,M,M32-38,32.03,120.85
-3148792732544755916,F,F24-26,30.59,114.33
-3145524369079027883,M,M32-38,31.35,121.37
-3145027155656153733,M,M32-38,39.31,117.08
-3143994127287664850,M,M39+,46.6,125.01
-3142655367705601474,M,M32-38,23.13,113.96
-3142522852780558004,F,F33-42,37.33,113.58
-3139931434560909502,M,M23-26,30.67,104.14
-3139213190647208346,F,F23-,38.06,114.48
-3137988389763609613,M,M22-,25.8,114.89
-3132137987578403135,M,M32-38,30.78,111.33
-3128600664156372219,M,M32-38,30.82,104.14
-3128459633776379348,M,M27-28,30.99,104.27
-3128312906543554897,M,M32-38,34.25,108.92
-3128116193759168350,F,F24-26,36.46,117.88
-3127469159859162581,F,F29-32,37.8,112.52
-3124804978940827911,M,M23-26,31.4,120.63
-3123726154811557979,M,M32-38,43.86,125.32
-3123459366053064588,M,M23-26,31.25,120.62
-3120140562690152632,F,F23-,36.39,120.42
-3119127913910646290,M,M22-,30.0,104.0
-3118056605501000140,M,M32-38,34.24,108.93
-3118047734504723646,M,M23-26,30.91,120.64
-3115320449363004447,F,F29-32,27.95,108.25
-3113837089047173322,M,M32-38,34.73,114.04
-3113152158597401576,M,M32-38,23.13,113.53
-3111533996909569470,M,M32-38,30.47,114.27
-3111416958000865619,M,M27-28,39.61,110.16
-3110954600275847957,M,M22-,31.69,119.94
-3109226553129147991,M,M29-31,32.12,118.85
-3108990405509688555,M,M32-38,30.59,103.53
-3107504079501249668,M,M32-38,26.08,119.26
-3106876522947384277,F,F33-42,39.87,119.46
-3106381249731721457,M,M22-,36.79,118.04
-3104825427041675450,M,M32-38,22.84,108.32
-3103801178962413035,M,M23-26,32.11,112.18
-3101169503069422501,M,M32-38,30.32,112.25
-3100688332571928765,F,F23-,37.98,111.47
-3098916828268064299,M,M32-38,36.7,121.21
-3098565768460069930,M,M32-38,23.14,113.34
-3098182513494911010,M,M29-31,40.1,116.23
-3096768961466168356,M,M32-38,23.35,103.16
-3095722317453688869,M,M32-38,35.38,116.88
-3094208160338017512,M,M23-26,28.33,106.21
-3093281726222106655,M,M32-38,41.11,121.14
-3091911262310755254,M,M29-31,34.3,108.93
-3090965534270038142,M,M23-26,22.69,114.14
-3090475201568548879,M,M32-38,30.89,104.24
-3090166955280575327,M,M32-38,40.78,107.4
-3087201843374774766,M,M32-38,23.17,113.38
-3086227172507031975,M,M39+,31.32,120.66
-3082210958226165132,M,M32-38,33.74,113.3
-3080730447395380625,M,M23-26,30.3,108.94
-3077424023142528287,F,F33-42,27.83,113.12
-3073524300614235455,F,F23-,28.48,112.52
-3073329096930708245,F,F33-42,29.97,113.9
-3072924927205715569,F,F43+,31.56,120.28
-3072719088862498107,M,M29-31,21.47,109.11
-3072271677139400450,M,M32-38,37.82,112.58
-3067440376814397153,M,M39+,31.16,114.97
-3066141991894726227,M,M32-38,24.94,102.77
-3065768061138637861,M,M32-38,24.91,118.65
-3063437692005151475,M,M32-38,30.61,104.07
-3062109306033798816,F,F24-26,38.5,106.14
-3060307206622137789,M,M32-38,32.02,118.76
-3059045501758441713,M,M39+,39.89,116.64
-3056045220706942888,M,M23-26,31.09,121.24
-3054152746796534488,M,M22-,21.76,110.86
-3053803512775582373,M,M32-38,32.69,119.01
-3053700674501970694,M,M32-38,31.2,121.31
-3052872581035203075,F,F24-26,39.62,118.15
-3051693301285680003,F,F29-32,28.22,112.9
-3050580409614770276,M,M23-26,39.94,116.32
-3050227034573542457,F,F29-32,25.03,119.01
-3047622933705198697,M,M32-38,30.07,120.65
-3045484286931112071,M,M32-38,30.77,115.66
-3045201823885682836,M,M23-26,34.4,113.76
-3045139278169088099,M,M32-38,29.21,103.95
-3042805515330166506,M,M32-38,35.76,115.06
-3041020980021793758,F,F27-28,35.52,104.51
-3040958658545374251,M,M32-38,24.65,102.57
-3032563235136583417,M,M32-38,35.4,113.83
-3027397641455602603,M,M23-26,23.37,113.15
-3027329043563256189,M,M32-38,37.8,120.69
-3026059420057450797,M,M32-38,22.75,114.96
-3024119711923876775,M,M32-38,32.05,112.13
-3023730584757716035,M,M32-38,27.78,120.63
-3021179190692210563,F,F29-32,22.73,114.29
-3019064008544092079,M,M32-38,41.82,123.39
-3018970132523210859,M,M32-38,24.9,118.56
-3016370610992875134,F,F24-26,23.33,113.38
-3015786271291047285,M,M39+,38.75,121.57
-3012972904105385434,M,M22-,24.63,111.56
-3012015963225813752,M,M22-,24.87,102.85
-3011931470468701050,M,M32-38,35.52,104.51
-3010632980303922521,M,M39+,43.9,87.58
-3007760473696902476,M,M39+,35.19,118.85
-3007305187701111821,M,M39+,30.17,114.71
-3003947317223688073,M,M23-26,35.52,104.51
-3002158783061097134,M,M39+,32.0,118.84
-3001338772070455674,M,M32-38,22.58,114.12
-3000002298810497209,M,M32-38,40.36,116.84
-2999736920417270580,M,M32-38,30.62,114.03
-2997574359444935210,M,M39+,24.94,118.49
-2993814609981032071,M,M27-28,28.38,120.74
-2992222797455857059,F,F24-26,49.08,117.73
-2991255324833298370,M,M29-31,22.77,100.97
-2990003174682349999,M,M39+,31.19,121.42
-2982766727048699689,M,M23-26,26.56,119.6
-2981371093307000806,M,M32-38,30.6,104.07
-2981188854703617965,F,F29-32,41.85,123.35
-2979515933329658051,M,M32-38,43.61,122.24
-2979316652702482987,M,M32-38,31.71,120.23
-2979134488728982004,F,F29-32,36.04,113.06
-2978044678374917558,M,M23-26,34.71,119.11
-2975746691063869447,F,F29-32,39.84,116.3
-2975301324880749342,M,M32-38,22.81,113.84
-2972135805267475794,M,M32-38,40.55,81.27
-2970409204472873944,M,M32-38,22.67,114.12
-2970082391168041912,M,M23-26,30.31,120.16
-2966512100134318742,M,M32-38,23.16,113.25
-2965660201799701923,M,M32-38,36.71,117.4
-2965633424873591743,M,M32-38,32.04,118.82
-2965235384709225977,F,F24-26,31.25,120.51
-2964049286049206669,M,M32-38,30.54,104.24
-2963865133489937052,M,M32-38,22.83,113.71
-2963278966566231315,M,M27-28,31.55,120.41
-2961859201128677491,M,M32-38,26.46,111.61
-2960359001686553655,M,M32-38,39.15,117.14
-2957595097349248404,M,M29-31,41.27,123.19
-2955089632080543039,M,M23-26,22.53,114.03
-2951814301835661630,M,M32-38,31.93,121.33
-2948899224983997197,M,M39+,34.23,108.96
-2943709041984626010,M,M32-38,28.26,108.12
-2941838607477633106,M,M22-,34.5,108.69
-2941431931967728894,M,M32-38,42.28,123.84
-2939863281170973665,M,M29-31,30.43,120.44
-2936582110509579616,M,M39+,39.97,116.2
-2936156224086901137,M,M32-38,21.95,108.64
-2935450609814391882,M,M32-38,34.17,108.94
-2933438483989019225,M,M29-31,35.59,118.83
-2931448147150677198,M,M23-26,39.91,116.31
-2930390000370171993,M,M23-26,30.59,103.93
-2929761712790823463,M,M39+,35.05,111.02
-2929271627640263227,M,M32-38,37.31,120.83
-2928778660612390560,M,M32-38,30.0,104.0
-2928500927843937639,M,M32-38,38.81,110.5
-2927800368777026415,M,M32-38,36.72,114.19
-2924990352996330772,M,M23-26,30.56,103.9
-2924643134333307795,M,M39+,31.23,121.36
-2922663263004220160,M,M22-,36.01,120.11
-2922380931020834843,M,M32-38,30.52,114.3
-2920654991555256740,M,M32-38,30.97,121.28
-2919403779154217606,M,M27-28,31.17,121.39
-2919149865223224032,M,M29-31,39.92,116.28
-2918311464302052979,F,F29-32,37.63,118.53
-2917608643931836355,M,M23-26,31.58,120.31
-2915186449018013100,M,M32-38,26.95,119.97
-2914588501954113039,F,F33-42,37.48,121.44
-2913678480273779695,M,M32-38,40.13,116.4
-2912435215060241423,F,F29-32,38.54,106.04
-2912351614560045725,M,M32-38,37.34,120.39
-2912011297842330397,M,M39+,31.65,120.75
-2910722876834469404,F,F27-28,29.25,115.8
-2908054869819869773,M,M23-26,24.61,118.66
-2906913898832577442,F,F33-42,35.98,120.17
-2906734330338832143,M,M23-26,24.97,117.68
-2903778296128614698,M,M39+,23.11,113.25
-2901224534649376254,M,M32-38,39.98,116.48
-2900807527024035695,M,M32-38,23.21,113.23
-2899309060600992954,M,M32-38,36.09,120.36
-2896413139286142277,M,M39+,35.54,116.81
-2895964209886728666,M,M22-,31.96,119.04
-2892937027040203563,F,F33-42,31.27,120.59
-2890750101624343134,M,M39+,37.52,116.36
-2889879217163690208,M,M32-38,30.69,120.84
-2889424134767478574,M,M27-28,27.8,110.17
-2888709288490364942,M,M32-38,32.37,119.43
-2888561907980847939,F,F29-32,29.59,106.49
-2887114434325774500,M,M29-31,31.31,120.65
-2884932469535738716,M,M39+,31.83,117.28
-2882846066615533068,F,F23-,38.93,115.43
-2881457750937138800,F,F43+,38.01,114.46
-2878786562270669050,F,F33-42,26.49,106.56
-2878417353233429413,M,M23-26,22.61,114.16
-2877632970312299875,F,F33-42,37.76,115.69
-2876670182687327494,F,F24-26,16.82,96.17
-2876663763651034672,M,M32-38,31.1,121.5
-2875925823345821097,M,M32-38,41.75,123.47
-2874573589030714776,F,F24-26,24.6,118.05
-2874258320486514526,M,M32-38,27.71,105.19
-2872620974534487164,M,M27-28,35.85,117.81
-2871238738855532332,M,M32-38,31.25,121.56
-2868458915444620620,M,M32-38,27.08,107.47
-2866852682750456052,M,M22-,30.0,104.0
-2862947665554530205,M,M32-38,22.92,113.08
-2862796271906687296,M,M23-26,30.5,114.39
-2862400772374180088,M,M32-38,32.64,110.79
-2861705839070354517,M,M29-31,40.33,116.21
-2858788084217772483,M,M39+,32.86,117.56
-2857598114548363487,M,M22-,34.79,113.88
-2856487915791360866,M,M32-38,22.64,114.01
-2848955851006950426,M,M29-31,38.84,117.44
-2845809539101591108,M,M32-38,22.69,113.81
-2845806641607096514,M,M23-26,26.41,112.86
-2845246420721701683,M,M29-31,32.08,118.6
-2843693574954199603,F,F33-42,27.64,113.86
-2842865063020082701,M,M29-31,29.32,120.09
-2841824940004674668,M,M29-31,39.12,109.99
-2841798779941538450,M,M23-26,31.83,117.26
-2839729046002313818,M,M39+,39.96,115.91
-2837748171109364263,M,M29-31,22.98,114.71
-2837483560792562296,M,M32-38,36.62,101.81
-2836649070561002494,F,F23-,36.66,114.14
-2835578308296830050,F,F29-32,36.7,118.48
-2834502789754155049,F,F43+,26.24,111.63
-2834365244453929731,M,M39+,27.27,111.73
-2832599244209103375,M,M32-38,35.11,112.48
-2832429791692214946,M,M39+,41.11,121.15
-2831902398235305114,M,M32-38,23.4,116.71
-2830829645214875681,F,F33-42,36.19,120.38
-2828003491824626070,M,M32-38,23.57,116.61
-2827162679086651363,F,F29-32,34.99,116.65
-2827122920851019057,M,M29-31,40.36,116.66
-2825150729600893345,M,M32-38,23.66,114.69
-2823864655698018261,M,M32-38,29.63,106.32
-2818542318854767088,F,F33-42,28.75,120.09
-2818127251459108244,M,M32-38,37.38,118.05
-2817025162667558739,M,M39+,31.55,120.28
-2816906119844040956,F,F43+,32.51,120.47
-2816327040307888828,M,M23-26,36.07,120.12
-2814707270614887042,M,M32-38,41.1,121.09
-2813797959506788941,M,M23-26,31.46,104.71
-2813093011280780528,M,M32-38,32.25,118.76
-2813035147278510574,M,M22-,22.72,113.79
-2812704528982317058,M,M32-38,23.15,113.32
-2812515068243034914,F,F43+,31.19,121.43
-2811997223864392521,M,M23-26,30.39,120.0
-2810633277526048874,M,M22-,30.62,114.27
-2809478445469941537,F,F33-42,29.03,119.17
-2804867848188671755,M,M32-38,31.45,104.76
-2803858671924135044,M,M32-38,39.1,117.26
-2802543599440680842,M,M29-31,33.19,120.44
-2802131021308897946,M,M29-31,35.84,117.64
-2802019630222651784,M,M32-38,37.38,112.75
-2800782765086846573,M,M32-38,23.74,113.02
-2800775710174468687,M,M32-38,34.2,108.94
-2799176014359715567,M,M29-31,34.92,119.08
-2798531311600975277,F,F29-32,35.85,106.6
-2794985441727144443,M,M29-31,23.1,113.85
-2792274334217926218,F,F29-32,38.05,114.51
-2785014412114075904,M,M22-,36.89,118.71
-2783625875363361203,M,M23-26,31.01,121.32
-2782767670296520941,M,M23-26,35.96,120.86
-2780807603852921235,M,M32-38,30.3,108.96
-2780016261768779408,M,M32-38,24.65,109.26
-2778604054222785196,M,M29-31,31.0,112.2
-2777281022421375502,M,M27-28,39.94,116.44
-2775394347127222843,M,M32-38,35.24,115.03
-2774969071189049908,M,M29-31,22.63,114.19
-2773958130444440739,F,F29-32,33.58,119.15
-2773920301437222602,M,M32-38,40.07,113.31
-2771034268682253421,M,M32-38,30.54,117.05
-2770221067544119273,M,M29-31,39.9,116.46
-2770170830001707906,M,M23-26,22.59,113.96
-2769350124915649810,M,M39+,22.54,114.05
-2769146255567223880,M,M23-26,23.13,113.33
-2765922509992660204,M,M39+,22.83,110.62
-2765737451915638050,M,M23-26,39.97,116.41
-2764486394500133652,F,F23-,34.67,112.82
-2762255737169245464,M,M32-38,30.0,104.0
-2760124643046610527,M,M32-38,30.28,112.29
-2759832923665655815,F,F24-26,24.39,109.41
-2756002417637032309,M,M32-38,25.03,102.63
-2755882331591874124,M,M32-38,31.89,117.34
-2753596658166776986,M,M32-38,29.1,119.71
-2746576774693546178,M,M32-38,39.65,122.0
-2745034534420023381,M,M32-38,35.59,109.58
-2742694527134961062,M,M32-38,31.27,121.58
-2741147956947566995,M,M32-38,26.07,105.77
-2738288140326513160,M,M32-38,40.75,114.8
-2737724683070106889,M,M39+,27.1,114.96
-2737242294629561143,M,M32-38,31.02,121.62
-2736707838908594715,M,M22-,35.33,104.29
-2735922262540265480,F,F33-42,36.8,118.05
-2735493865458317096,M,M39+,27.72,106.94
-2734363693433243030,M,M39+,30.06,115.93
-2730512150381869136,M,M22-,29.03,106.67
-2730182700713261535,M,M32-38,29.97,119.73
-2729426783816907138,M,M39+,31.53,120.3
-2727418002371401245,F,F33-42,36.62,114.53
-2726586691468891987,M,M39+,22.82,113.63
-2726579922133586517,M,M22-,30.67,104.03
-2726318754486233690,F,F23-,28.69,116.03
-2725992255382406815,M,M32-38,31.21,121.47
-2725106615508926787,F,F23-,24.53,117.99
-2724998679699996367,M,M23-26,25.5,118.26
-2723056754025539348,F,F33-42,32.65,110.79
-2722832435083414003,M,M32-38,33.01,117.59
-2722021214467451689,M,M32-38,22.95,113.09
-2721250033099370952,M,M32-38,23.11,113.58
-2718807520455119579,M,M32-38,23.04,113.1
-2717452113879838271,M,M32-38,37.25,120.53
-2716107297899131114,M,M32-38,22.71,114.08
-2711401763176869928,M,M32-38,22.61,114.16
-2710651874579543640,M,M22-,34.33,108.93
-2709825883860122953,M,M32-38,37.09,118.37
-2708320310160092318,M,M32-38,32.18,120.03
-2699951377047615934,M,M32-38,30.98,104.27
-2698109560669865264,M,M32-38,22.76,114.39
-2696765791401776388,M,M22-,26.69,106.63
-2695179304872077200,M,M32-38,25.08,102.7
-2695035017960513790,M,M23-26,22.94,113.69
-2694379583948850769,M,M32-38,31.76,120.4
-2690449250240696925,M,M32-38,36.46,117.88
-2688612302430333244,M,M39+,31.26,121.48
-2685983924558104581,M,M32-38,25.11,102.74
-2685489946073513929,M,M27-28,23.13,113.33
-2679114003946342706,M,M22-,36.67,117.32
-2678097846113554491,F,F29-32,39.92,116.51
-2676588110801531601,M,M39+,33.64,115.06
-2675574169395368971,F,F27-28,39.88,116.32
-2674527346002689655,M,M39+,22.7,114.38
-2672833211429950543,M,M39+,29.44,113.0
-2671539955047148237,M,M29-31,40.26,116.84
-2670990411150358845,F,F33-42,41.93,126.4
-2669905071056303397,M,M32-38,40.05,116.29
-2668732172869127974,M,M39+,47.25,132.03
-2668081299829990546,M,M23-26,31.73,119.95
